地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30110,20160705,千葉　２,千葉港（甲）,C,1045,13,15,千葉市,曇り,22.2,19.6,21.2,,,2.2,,7.9,3.8,,1.7,,<2.0E+00,,0.54,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160705,千葉　２,千葉港（甲）,C,1045,14,,千葉市,曇り,22.2,21,21.2,,,2.2,,,,,,,,,,,0.003,0.00006,<0.0006,<0.0003,<0.1,0.004,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,<0.1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160803,千葉　２,千葉港（甲）,C,1130,11,0.5,千葉市,曇り,29.9,27.3,23.4,,,0.7,,8.7,11,,6,,,,0.68,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.03,,0.032,,,,,,,,0.08,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160803,千葉　２,千葉港（甲）,C,1130,13,15,千葉市,曇り,29.9,22.2,23.4,,,0.7,,8,1.9,,1.9,,,,0.49,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.25,,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160803,千葉　２,千葉港（甲）,C,1130,14,,千葉市,曇り,29.9,24.1,23.4,,,0.7,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160906,千葉　２,千葉港（甲）,C,1050,11,0.5,千葉市,晴れ,30.8,27.6,23.6,,,0.7,,9,14,,8.5,,3.30E+02,<0.5,0.76,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,<0.01,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160906,千葉　２,千葉港（甲）,C,1050,13,15,千葉市,晴れ,30.8,25,23.6,,,0.7,,7.8,2.8,,2.5,,<2.0E+00,,0.59,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20160906,千葉　２,千葉港（甲）,C,1050,14,,千葉市,晴れ,30.8,25.7,23.6,,,0.7,,,,,,,,,,,0.001,,<0.0006,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161004,千葉　２,千葉港（甲）,C,1050,11,0.5,千葉市,晴れ,29.9,26,24,,,1.1,,8.8,12,,6.7,,,,1.4,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.35,,0.39,,,,,,,,0.37,,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161004,千葉　２,千葉港（甲）,C,1050,13,15,千葉市,晴れ,29.9,24.3,24,,,1.1,,8,0.8,,2.6,,,,0.82,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.03,,0.032,,,,,,,,0.53,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161004,千葉　２,千葉港（甲）,C,1050,14,,千葉市,晴れ,29.9,24.8,24,,,1.1,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161101,千葉　２,千葉港（甲）,C,1025,11,0.5,千葉市,雨,14,18.9,23.6,,,2.6,,7.9,3.4,,2.1,,7.90E+01,<0.5,0.89,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.03,,0.05,,,,,,,,0.62,,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161101,千葉　２,千葉港（甲）,C,1025,13,15,千葉市,雨,14,20,23.6,,,2.6,,7.9,1,,1.4,,2.00E+00,,0.4,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161101,千葉　２,千葉港（甲）,C,1025,14,,千葉市,雨,14,19.7,23.6,,,2.6,,,,,,,,,,,0.004,0.00009,<0.0006,,<0.1,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161206,千葉　２,千葉港（甲）,C,1035,11,0.5,千葉市,晴れ,13.6,16.4,22.9,,,2.4,,8,7.5,,1.7,,,,1.2,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,<0.03,,0.1,,,,,,,,0.6,,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161206,千葉　２,千葉港（甲）,C,1035,13,15,千葉市,晴れ,13.6,15.9,22.9,,,2.4,,8.1,6.2,,1,,,,0.66,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,<0.03,,0.07,,,,,,,,0.17,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20161206,千葉　２,千葉港（甲）,C,1035,14,,千葉市,晴れ,13.6,16.3,22.9,,,2.4,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170110,千葉　２,千葉港（甲）,C,1100,11,0.5,千葉市,晴れ,9.3,10.5,22.8,,,1.5,,8.1,8.4,,3.1,,7.00E+02,<0.5,0.97,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.09,,0.15,,,,,,,,0.26,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170110,千葉　２,千葉港（甲）,C,1100,13,15,千葉市,晴れ,9.3,11.5,22.8,,,1.5,,8.1,7.5,,1.9,,3.30E+01,,0.63,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170110,千葉　２,千葉港（甲）,C,1100,14,,千葉市,晴れ,9.3,11.1,22.8,,,1.5,,,,,,,,,,,0.004,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,0.007,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170207,千葉　２,千葉港（甲）,C,1100,11,0.5,千葉市,晴れ,7.4,8,23,,,2.8,,8.1,10,,3,,,,0.88,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,<0.03,,0.07,,,,,,,,0.1,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170207,千葉　２,千葉港（甲）,C,1100,13,15,千葉市,晴れ,7.4,8.3,23,,,2.8,,8,9.5,,2.9,,,,0.85,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,<0.03,,0.06,,,,,,,,0.04,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170207,千葉　２,千葉港（甲）,C,1100,14,,千葉市,晴れ,7.4,8.8,23,,,2.8,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170307,千葉　２,千葉港（甲）,C,1040,11,0.5,千葉市,曇り,9.2,9.4,23.3,,,3.2,,8.3,9.9,,4,,3.30E+03,<0.5,1.2,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.17,,0.23,,,,,,,,0.33,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170307,千葉　２,千葉港（甲）,C,1040,13,15,千葉市,曇り,9.2,9.7,23.3,,,3.2,,8.2,7.1,,2.2,,1.70E+01,,0.77,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,20170307,千葉　２,千葉港（甲）,C,1040,14,,千葉市,曇り,9.2,9.6,23.3,,,3.2,,,,,,,,,,,0.006,,<0.0006,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160412,千葉　３,千葉港（甲）,C,1050,11,0.5,千葉市,晴れ,15.4,14.2,18,,,4.3,,8.2,6.8,,1.9,,,,0.53,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,<0.03,,0.048,,,,,,,,0.09,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160412,千葉　３,千葉港（甲）,C,1050,13,15,千葉市,晴れ,15.4,13.7,18,,,4.3,,8,3.1,,1.6,,,,0.67,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,<0.03,,0.042,,,,,,,,0.29,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160412,千葉　３,千葉港（甲）,C,1050,14,,千葉市,晴れ,15.4,14,18,,,4.3,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160510,千葉　３,千葉港（甲）,C,1030,11,0.5,千葉市,曇り,20.3,19.8,18.8,,,1.4,,8.4,7.6,,3.4,,1.70E+01,<0.5,0.61,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.03,,0.049,,,,,,,,0.28,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160510,千葉　３,千葉港（甲）,C,1030,13,15,千葉市,曇り,20.3,19,18.8,,,1.4,,8.2,3.9,,2.9,,<2.0E+00,,0.59,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160510,千葉　３,千葉港（甲）,C,1030,14,,千葉市,曇り,20.3,18.1,18.8,,,1.4,,,,,,,,,,,0.005,<0.00006,<0.0006,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,,,,,,,
30120,20160607,千葉　３,千葉港（甲）,C,1035,11,0.5,千葉市,曇り,22.3,21.1,17.3,,,5,,8.3,5.8,,2.5,,,,0.51,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,0.21,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160607,千葉　３,千葉港（甲）,C,1035,13,15,千葉市,曇り,22.3,19.5,17.3,,,5,,8,2.1,,2.1,,,,0.66,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,0.41,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160607,千葉　３,千葉港（甲）,C,1035,14,,千葉市,曇り,22.3,19.9,17.3,,,5,,,,,,,,,,,,,,,<0.1,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,,<0.0002,<0.00004,0.06,0.0028,<0.02,<0.1,<0.00004,<0.002,<0.001
30120,20160705,千葉　３,千葉港（甲）,C,1010,11,0.5,千葉市,曇り,20.7,23.7,17.5,,,1.3,,8.6,8.6,,3.6,,4.00E+00,<0.5,0.57,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.03,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160705,千葉　３,千葉港（甲）,C,1010,13,15,千葉市,曇り,20.7,19.8,17.5,,,1.3,,7.9,8,,2,,8.00E+00,,0.65,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160705,千葉　３,千葉港（甲）,C,1010,14,,千葉市,曇り,20.7,21,17.5,,,1.3,,,,,,,,,,,0.003,0.00006,<0.0006,<0.0003,<0.1,0.004,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160803,千葉　３,千葉港（甲）,C,1100,11,0.5,千葉市,曇り,30.1,27.7,16.6,,,0.7,,8.6,14,,6.1,,,,1.2,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.09,,0.12,,,,,,,,0.07,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160803,千葉　３,千葉港（甲）,C,1100,13,15,千葉市,曇り,30.1,25,16.6,,,0.7,,8,2.3,,1.1,,,,0.42,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,<0.03,,0.04,,,,,,,,0.15,,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160803,千葉　３,千葉港（甲）,C,1100,14,,千葉市,曇り,30.1,24.6,16.6,,,0.7,,,,,,,,,,,,,,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160906,千葉　３,千葉港（甲）,C,1020,11,0.5,千葉市,晴れ,30.4,27.4,18.6,,,0.7,,8.9,13,,5.2,,2.20E+02,<0.5,0.68,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,<0.01,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160906,千葉　３,千葉港（甲）,C,1020,13,15,千葉市,晴れ,30.4,24.6,18.6,,,0.7,,7.8,3.1,,1.8,,5.00E+00,,0.59,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20160906,千葉　３,千葉港（甲）,C,1020,14,,千葉市,晴れ,30.4,25.5,18.6,,,0.7,,,,,,,,,,,0.001,,<0.0006,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161004,千葉　３,千葉港（甲）,C,1025,11,0.5,千葉市,晴れ,28.9,25.7,16.8,,,1.1,,8.8,13,,5.6,,,,1.9,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.35,,0.38,,,,,,,,0.26,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161004,千葉　３,千葉港（甲）,C,1025,13,15,千葉市,晴れ,28.9,24,16.8,,,1.1,,7.9,0.5,,2.7,,,,0.66,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.03,,<0.032,,,,,,,,0.69,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161004,千葉　３,千葉港（甲）,C,1025,14,,千葉市,晴れ,28.9,25.1,16.8,,,1.1,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,<0.005,<0.01,<0.1,0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161101,千葉　３,千葉港（甲）,C,1000,11,0.5,千葉市,雨,14.2,17.9,18.9,,,3.6,,7.9,2.6,,1.4,,2.20E+02,<0.5,0.41,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.04,,0.05,,,,,,,,0.13,,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161101,千葉　３,千葉港（甲）,C,1000,13,15,千葉市,雨,14.2,19.9,18.9,,,3.6,,7.9,1.4,,1.5,,3.30E+01,,0.41,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161101,千葉　３,千葉港（甲）,C,1000,14,,千葉市,雨,14.2,19.5,18.9,,,3.6,,,,,,,,,,,0.003,0.00006,<0.0006,,<0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161206,千葉　３,千葉港（甲）,C,1010,11,0.5,千葉市,晴れ,13.4,15.7,19.7,,,2.8,,8.1,8,,1.8,,,,0.78,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,<0.03,,0.08,,,,,,,,0.13,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161206,千葉　３,千葉港（甲）,C,1010,13,15,千葉市,晴れ,13.4,15.8,19.7,,,2.8,,8,6.3,,1.3,,,,0.71,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,<0.03,,0.07,,,,,,,,0.18,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20161206,千葉　３,千葉港（甲）,C,1010,14,,千葉市,晴れ,13.4,15.7,19.7,,,2.8,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170110,千葉　３,千葉港（甲）,C,1030,11,0.5,千葉市,晴れ,7.8,10.8,18.7,,,2,,8.1,8,,2.3,,7.90E+01,<0.5,0.68,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,<0.03,,0.08,,,,,,,,0.12,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170110,千葉　３,千葉港（甲）,C,1030,13,15,千葉市,晴れ,7.8,11.4,18.7,,,2,,8.1,6.7,,1.9,,8.00E+00,,0.54,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170110,千葉　３,千葉港（甲）,C,1030,14,,千葉市,晴れ,7.8,11.7,18.7,,,2,,,,,,,,,,,0.008,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,<0.005,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.005,,,,,,,0.007,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170207,千葉　３,千葉港（甲）,C,1025,11,0.5,千葉市,晴れ,6.5,8.3,18.5,,,2.4,,8,9.6,,3,,,,0.75,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.06,,0.09,,,,,,,,0.03,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170207,千葉　３,千葉港（甲）,C,1025,13,15,千葉市,晴れ,6.5,8.3,18.5,,,2.4,,8,9.6,,2.5,,,,0.75,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,<0.03,,0.06,,,,,,,,0.03,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170207,千葉　３,千葉港（甲）,C,1025,14,,千葉市,晴れ,6.5,7.3,18.5,,,2.4,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170307,千葉　３,千葉港（甲）,C,1010,11,0.5,千葉市,曇り,8.7,10.2,19.5,,,4.2,,8.4,11,,2.9,,3.30E+01,<0.5,0.88,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,<0.03,,0.06,,,,,,,,0.01,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170307,千葉　３,千葉港（甲）,C,1010,13,15,千葉市,曇り,8.7,9.7,19.5,,,4.2,,8.2,7.3,,2.4,,2.00E+00,,0.64,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120,20170307,千葉　３,千葉港（甲）,C,1010,14,,千葉市,曇り,8.7,9.9,19.5,,,4.2,,,,,,,,,,,0.004,,<0.0006,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,20160412,東京湾　８,東京湾（１１）,B,1053,11,0.5,千葉県,晴れ,11.8,15.3,17.5,,,3.7,,8.3,9.7,,2.7,,,,0.37,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.08,,0.092,,,,,,,,0.1,1.7,0.013,2.90E+03,15,3.5,1.6,,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,20160412,東京湾　８,東京湾（１１）,B,1057,13,16.5,千葉県,晴れ,11.8,14.1,17.5,,,3.7,,8.1,3.4,,2,,,,0.48,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.12,,0.12,,,,,,,,0.22,,0.04,,,2.9,1.5,,32.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,20160516,東京湾　８,東京湾（１１）,B,1115,11,0.5,千葉県,薄曇り,20.9,20.7,17.5,,,2.4,,8.4,10,,6.5,,<2.0E+00,<0.5,0.77,0.055,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,<0.01,,0.013,,,,,,,,0.07,2.4,<0.003,5.90E+03,50,3.4,2.4,,30.29,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,20160516,東京湾　８,東京湾（１１）,B,1122,13,16.5,千葉県,薄曇り,20.9,17.9,17.5,,,2.4,,8,5.4,,3,,,,0.69,0.042,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.1,,0.12,,,,,,,,0.14,,0.015,,,2.1,1.7,,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,20160601,東京湾　８,東京湾（１１）,B,1130,11,0.5,千葉県,薄曇り,24,21.7,18,,,5.2,,8.3,8.8,,6.6,,,,0.83,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.08,,0.098,,,,,,,,0.07,2.8,0.032,1.00E+03,9.1,1.9,0.5,,29.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30130,20160601,東京湾　８,東京湾（１１）,B,1137,13,17,千葉県,薄曇り,24,19.5,18,,,5.2,,8,2.8,,2.6,,,,0.47,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.06,,0.098,,,,,,,,0.06,,0.039,,,0.6,0.4,,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
